,address,balance,current_balance,perc_remains,ens
136,0x7f3709391f3fbeba3592d175c740e87a09541d02,480.0,0.0,0.0,
137,0x888e94917083d152202b53163939869d271175b4,4000.0,2013.3717725035779,50.33429431258944,
138,0xbed4c8f006a27c1e5f7ce205de75f516bfb9f764,16000.0,0.198124784,0.0012382799,
139,0xb3a6bd41f9d9c3201e050b87198fbda399342210,3622.6150000000002,0.033717281956309346,0.0009307442815841415,
140,0x550aadae1221b07afea39fba2ed62e05e5b7b5f9,20.0,0.0,0.0,
141,0xbcedc4267ccb89b31bb764d7211171008d94d44d,200.0,2e-08,1e-08,
142,0x6229dcc203b1edccfdf06e87910c452a1f4d7a72,32500.0,0.0,0.0,
143,0x94be3ae54f62d663b0d4cc9e1ea8fe9556ea9ebf,23.28,0.000436857387689498,0.0018765351704875342,
144,0x0e0c9d005ea016c295cd795cc9213e87febc33eb,198.0,0.00345,0.0017424242424242424,
145,0x55d057bcc04bd0f4af9642513aa5090bb3ff93fe,1106.68,1106.68,100.0,
146,0xed9e030ca75cb1d29ea01d0d4cdfdccd3844b6e4,30.895,0.0,0.0,
147,0x86c4ce06d9ac185bb148d96f7b7abe73f441006d,10000.0,0.0,0.0,
148,0x2c04115c3e52961b0dc0b0bf31fba4546f5966fd,200.0,0.0,0.0,
149,0xb959dce02e91d9db02b1bd8b7d17a9c41a97af09,8000.0,5123.725742564,64.04657178205,
150,0xe01547ba42fcafaf93938becf7699f74290af74f,2000.0,2.9e-08,1.45e-09,
151,0xc593d6e37d14b566643ac4135f243caa0787c182,12000.0,0.0,0.0,
152,0x2c0ee134d8b36145b47beee7af8d2738dbda08e8,201.0,0.0,0.0,
153,0x0ef54ac7264d2254abbb5f8b41adde875157db7c,40.0,40.0,100.0,
154,0x0349634dc2a9e80c3f7721ee2b5046aeaaedfbb5,4000.0,0.0,0.0,
155,0x873e49135c3391991060290aa7f6ccb8f85a78db,20.0,20.0,100.0,
156,0x05236d4c90d065f9e3938358aaffd777b86aec49,500.0,0.010953,0.0021906,
157,0xd2abd84a181093e5e229136f42d835e8235de109,100.007,0.05103796146723201,0.05103438905999781,
158,0xb56a780028039c81caf37b6775c620e786954764,2000.0,0.0,0.0,
159,0x86df73bd377f2c09de63c45d67f283eaefa0f4ab,1000.0,0.0,0.0,
160,0x7670b02f2c3cf8fd4f4730f3381a71ea431c33c7,267.4,0.0,0.0,
161,0x24aa1151bb765fa3a89ca50eb6e1b1c706417fd4,3100.0,0.07467932048907734,0.0024090103383573335,
162,0x43227d65334e691cf231b4a4e1d339b95d598afb,10000.0,0.002200001941211869,2.2000019412118688e-05,
163,0x695550656cbf90b75d92ad9122d90d23ca68ca4d,1000.0,0.17585916413827304,0.017585916413827302,
164,0x5281733473e00d87f11e9955e589b59f4ac28e7a,660360.0,0.984037961467232,0.00014901537971216184,
165,0x99a96bf2242ea1b39ece6fcc0d18aed00c0179f3,300.0,0.004427277151468,0.0014757590504893333,
166,0xb1cf94f8091505055f010ab4bac696e0ca0f67a1,1580.0,1.7822e-14,1.1279746835443037e-15,
167,0x54391b4d176d476cea164e5fb535c69700cb2535,100.076,2.8e-08,2.7978736160518005e-08,
168,0x152f2bd229ddf3cb0fdaf455c183209c0e1e39a2,2000.0,0.988849184,0.0494424592,
169,0xaffc99d5ebb4a84fe7788d97dce274b038240438,5000.0,101.9969126977778,2.039938253955556,
170,0x23df8f48ee009256ea797e1fa369beebcf6bc663,2302.671,2.245037961467232,0.09749712231869999,
